nameOrig,total_transactions,avg_amount,max_amount,total_amount,std_amount,avg_balance_before,avg_balance_delta,cashout_count,transfer_count,cashout_ratio,unique_destinations,is_anomaly,risk_score,risk_level
C1465442803,1,2050705.125,2050705.125,2050705.125,0.0,36741.0,36741.0,0,1,0.0,1,1,0.04082340736762169,MEDIUM
C180597287,1,2051137.25,2051137.25,2051137.25,0.0,37702.0,37702.0,0,1,0.0,1,1,0.04082340736762169,MEDIUM
C389703445,1,2001123.0,2001123.0,2001123.0,0.0,53847.109375,53847.109375,0,1,0.0,1,1,0.04082340736762169,MEDIUM
C1115368641,1,1119880.25,1119880.25,1119880.25,0.0,807343.5625,807343.5625,0,1,0.0,1,1,0.04080394194175463,MEDIUM
C757665558,1,1710862.75,1710862.75,1710862.75,0.0,134851.0,134851.0,0,1,0.0,1,1,0.04078890755603215,MEDIUM
C428470148,1,1833611.5,1833611.5,1833611.5,0.0,94288.0,94288.0,0,1,0.0,1,1,0.040759287944288736,MEDIUM
C572643691,1,2080117.125,2080117.125,2080117.125,0.0,26092.0,26092.0,0,1,0.0,1,1,0.040683300590482974,MEDIUM
C754946304,1,2081862.75,2081862.75,2081862.75,0.0,21394.0,21394.0,0,1,0.0,1,1,0.040683300590482974,MEDIUM
C623201993,1,1550338.5,1550338.5,1550338.5,0.0,203575.0,203575.0,0,1,0.0,1,1,0.04066601848998419,MEDIUM
C1141319707,1,1979848.625,1979848.625,1979848.625,0.0,45674.0,45674.0,0,1,0.0,1,1,0.040575834282003065,MEDIUM
C1052647668,1,1882883.25,1882883.25,1882883.25,0.0,69898.0,69898.0,0,1,0.0,1,1,0.040575834282003065,MEDIUM
C271366427,1,2046231.5,2046231.5,2046231.5,0.0,36048.890625,36048.890625,0,1,0.0,1,1,0.040575834282003065,MEDIUM
C2047727228,1,2015246.875,2015246.875,2015246.875,0.0,41609.0,41609.0,0,1,0.0,1,1,0.040575834282003065,MEDIUM
C641354608,1,1977394.75,1977394.75,1977394.75,0.0,46062.26171875,46062.26171875,0,1,0.0,1,1,0.040575834282003065,MEDIUM
C1966826426,1,1790310.875,1790310.875,1790310.875,0.0,112266.0,112266.0,0,1,0.0,1,1,0.04046040676227791,MEDIUM
C1694166661,1,1184058.0,1184058.0,1184058.0,0.0,536640.6875,536640.6875,0,1,0.0,1,1,0.040440896683832994,MEDIUM
C707329925,1,1181242.5,1181242.5,1181242.5,0.0,549959.625,549959.625,0,1,0.0,1,1,0.040440896683832994,MEDIUM
C1220875584,1,2079712.625,2079712.625,2079712.625,0.0,22894.0,22894.0,0,1,0.0,1,1,0.04043577489401218,MEDIUM
C1186268304,1,1176657.5,1176657.5,1176657.5,0.0,580815.75,580815.75,0,1,0.0,1,1,0.04043504007180354,MEDIUM
C1170203924,1,881105.4375,881105.4375,881105.4375,0.0,2094124.625,881105.5,1,0,1.0,1,1,0.040426023655989685,MEDIUM
C224442112,1,1483910.0,1483910.0,1483910.0,0.0,255323.875,255323.875,0,1,0.0,1,1,0.040367175396342825,MEDIUM
C1272544894,1,2047253.0,2047253.0,2047253.0,0.0,30518.0,30518.0,0,1,0.0,1,1,0.04032834493450055,MEDIUM
C128360667,1,2324636.0,2324636.0,2324636.0,0.0,0.0,0.0,0,1,0.0,1,1,0.0403014853599134,MEDIUM
C1472822984,1,2325149.0,2325149.0,2325149.0,0.0,0.0,0.0,0,1,0.0,1,1,0.0403014853599134,MEDIUM
C234270056,1,2326020.5,2326020.5,2326020.5,0.0,0.0,0.0,0,1,0.0,1,1,0.0403014853599134,MEDIUM
C663235555,1,2323393.0,2323393.0,2323393.0,0.0,0.0,0.0,0,1,0.0,1,1,0.0403014853599134,MEDIUM
C1405487611,1,2324160.5,2324160.5,2324160.5,0.0,0.0,0.0,0,1,0.0,1,1,0.0403014853599134,MEDIUM
C2146328720,1,1802506.625,1802506.625,1802506.625,0.0,103847.0,103847.0,0,1,0.0,1,1,0.04026426887881929,MEDIUM
C549884870,1,1805365.75,1805365.75,1805365.75,0.0,100251.0,100251.0,0,1,0.0,1,1,0.04026426887881929,MEDIUM
C426002308,1,2176412.0,2176412.0,2176412.0,0.0,2712.0,2712.0,0,1,0.0,1,1,0.04025914892143223,MEDIUM
C1914214998,1,2071854.625,2071854.625,2071854.625,0.0,26620.0,26620.0,0,1,0.0,1,1,0.040188332919628866,MEDIUM
C751246320,1,1635822.25,1635822.25,1635822.25,0.0,162718.90625,162718.90625,0,1,0.0,1,1,0.04017106250800806,MEDIUM
C1890333439,1,1290279.5,1290279.5,1290279.5,0.0,327559.53125,327559.53125,0,1,0.0,1,1,0.04017106250800806,MEDIUM
C168739264,1,1105180.0,1105180.0,1105180.0,0.0,2292490.5,1105180.0,0,1,0.0,1,1,0.04016380195991032,MEDIUM
C564178399,1,725875.9375,725875.9375,725875.9375,0.0,30353088.0,-725876.0,0,0,0.0,1,1,0.04014794428891244,MEDIUM
C66654344,1,768910.0625,768910.0625,768910.0625,0.0,22280680.0,-768910.0,0,0,0.0,1,1,0.04011124688979473,MEDIUM
C1852849585,1,1131212.0,1131212.0,1131212.0,0.0,849741.75,849741.75,0,1,0.0,1,1,0.0400981885182109,MEDIUM
C1184905481,1,2037083.0,2037083.0,2037083.0,0.0,41089.0,41089.0,0,1,0.0,1,1,0.040080939296790796,MEDIUM
C17853297,1,1966746.25,1966746.25,1966746.25,0.0,56202.0,56202.0,0,1,0.0,1,1,0.040080939296790796,MEDIUM
C941435334,1,2297607.25,2297607.25,2297607.25,0.0,252.0,252.0,0,1,0.0,1,1,0.0400117666883012,MEDIUM
C689516346,1,2055457.875,2055457.875,2055457.875,0.0,30059.0,30059.0,0,1,0.0,1,1,0.039940974639014915,MEDIUM
C1067586169,1,2076919.5,2076919.5,2076919.5,0.0,20132.0,20132.0,0,1,0.0,1,1,0.039940974639014915,MEDIUM
C2740213,1,2089656.125,2089656.125,2089656.125,0.0,11241.0,11241.0,0,1,0.0,1,1,0.039940974639014915,MEDIUM
C1277324719,1,873687.5,873687.5,873687.5,0.0,1576950.5,873687.5,1,0,1.0,1,1,0.039931229996315154,MEDIUM
C1282175873,1,1119459.875,1119459.875,1119459.875,0.0,990930.0625,990930.0625,0,1,0.0,1,1,0.03985086072767363,MEDIUM
C612372501,1,1968898.75,1968898.75,1968898.75,0.0,52435.0,52435.0,0,1,0.0,1,1,0.039833617340560235,MEDIUM
C1322016497,1,1970290.5,1970290.5,1970290.5,0.0,52207.0,52207.0,0,1,0.0,1,1,0.039833617340560235,MEDIUM
C1627061465,1,2008894.75,2008894.75,2008894.75,0.0,39009.0,39009.0,0,1,0.0,1,1,0.039833617340560235,MEDIUM
C343616886,1,2281505.5,2281505.5,2281505.5,0.0,753.0,753.0,0,1,0.0,1,1,0.03976446812873302,MEDIUM
C1317597423,1,2265465.25,2265465.25,2265465.25,0.0,700.0,700.0,0,1,0.0,1,1,0.03976446812873302,MEDIUM
C177034681,1,2062368.75,2062368.75,2062368.75,0.0,25640.0,25640.0,0,1,0.0,1,1,0.0396937000238623,MEDIUM
C2081529433,1,2086935.75,2086935.75,2086935.75,0.0,12124.0,12124.0,0,1,0.0,1,1,0.0396937000238623,MEDIUM
C1323845057,1,1097546.375,1097546.375,1097546.375,0.0,2134217.75,1097546.375,0,1,0.0,1,1,0.03966918565584199,MEDIUM
C1409916681,1,711333.9375,711333.9375,711333.9375,0.0,25003130.0,-711334.0,0,0,0.0,1,1,0.039653338710298525,MEDIUM
C1548922609,1,1099369.625,1099369.625,1099369.625,0.0,1487237.25,1099369.65625,0,1,0.0,1,1,0.039632512282044785,MEDIUM
C749081733,1,1169524.5,1169524.5,1169524.5,0.0,638269.4375,638269.4375,0,1,0.0,1,1,0.03961212041978002,MEDIUM
C1763588277,1,1998513.875,1998513.875,1998513.875,0.0,31077.0,31077.0,0,1,0.0,1,1,0.039586379037504615,MEDIUM
C113759951,1,2037470.625,2037470.625,2037470.625,0.0,32246.0,32246.0,0,1,0.0,1,1,0.039586379037504615,MEDIUM
C1277906242,1,1971124.25,1971124.25,1971124.25,0.0,49532.0,49532.0,0,1,0.0,1,1,0.039586379037504615,MEDIUM
C4537241,1,1959206.25,1959206.25,1959206.25,0.0,49572.0,49572.0,0,1,0.0,1,1,0.039586379037504615,MEDIUM
C1008949871,1,1945463.375,1945463.375,1945463.375,0.0,51733.73046875,51733.73046875,0,1,0.0,1,1,0.039586379037504615,MEDIUM
C1922628287,1,2320627.25,2320627.25,2320627.25,0.0,0.0,0.0,0,1,0.0,1,1,0.039559546708320625,MEDIUM
C1538163638,1,2320237.5,2320237.5,2320237.5,0.0,0.0,0.0,0,1,0.0,1,1,0.039559546708320625,MEDIUM
C1736709613,1,2286167.5,2286167.5,2286167.5,0.0,217.0,217.0,0,1,0.0,1,1,0.03951725321442634,MEDIUM
C325525192,1,1273464.25,1273464.25,1273464.25,0.0,326232.25,326232.25,0,1,0.0,1,1,0.039480513589170485,MEDIUM
C1059045289,1,1744086.375,1744086.375,1744086.375,0.0,121251.9609375,121251.9609375,0,1,0.0,1,1,0.039471107605509204,MEDIUM
C1085431013,1,2096171.875,2096171.875,2096171.875,0.0,4589.0,4589.0,0,1,0.0,1,1,0.03946599320046229,MEDIUM
C523854946,1,1503272.375,1503272.375,1503272.375,0.0,232952.484375,232952.484375,0,1,0.0,1,1,0.03942925615274662,MEDIUM
C1342968735,1,1089858.25,1089858.25,1089858.25,0.0,2054687.5,1089858.1875,0,1,0.0,1,1,0.039422002969492276,MEDIUM
C860383380,1,1113982.875,1113982.875,1113982.875,0.0,1374377.5,1113982.875,0,1,0.0,1,1,0.03935645608374916,MEDIUM
C2124244867,1,1872725.25,1872725.25,1872725.25,0.0,62119.30078125,62119.30078125,0,1,0.0,1,1,0.03933922435932957,MEDIUM
C478168225,1,1653198.75,1653198.75,1653198.75,0.0,135900.3125,135900.3125,0,1,0.0,1,1,0.039304794503021045,MEDIUM
C570846877,1,1253152.5,1253152.5,1253152.5,0.0,315671.40625,315671.40625,0,1,0.0,1,1,0.039233394718495185,MEDIUM
C2088176842,1,2084363.375,2084363.375,2084363.375,0.0,11808.0,11808.0,0,1,0.0,1,1,0.03919940167675573,MEDIUM
C1748243929,1,1396614.75,1396614.75,1396614.75,0.0,295328.53125,295328.53125,0,1,0.0,1,1,0.03913091811471148,MEDIUM
C714405248,1,1946430.125,1946430.125,1946430.125,0.0,46649.0,46649.0,0,1,0.0,1,1,0.039092153277750175,MEDIUM
C1709805776,1,1962586.75,1962586.75,1962586.75,0.0,39954.0,39954.0,0,1,0.0,1,1,0.039092153277750175,MEDIUM
C1706449883,1,1958099.75,1958099.75,1958099.75,0.0,40147.0,40147.0,0,1,0.0,1,1,0.039092153277750175,MEDIUM
C1902875287,1,2200219.25,2200219.25,2200219.25,0.0,223.0,223.0,0,1,0.0,1,1,0.039023074208439534,MEDIUM
C2114970320,1,2075902.5,2075902.5,2075902.5,0.0,19115.0,19115.0,0,1,0.0,1,1,0.03895237788823325,MEDIUM
C728218255,1,2084229.5,2084229.5,2084229.5,0.0,14365.169921875,14365.169921875,0,1,0.0,1,1,0.03895237788823325,MEDIUM
C1816657309,1,2059116.75,2059116.75,2059116.75,0.0,19637.0,19637.0,0,1,0.0,1,1,0.03895237788823325,MEDIUM
C892348340,1,2081259.5,2081259.5,2081259.5,0.0,15775.0,15775.0,0,1,0.0,1,1,0.03895237788823325,MEDIUM
C1003974051,1,994116.1875,994116.1875,994116.1875,0.0,17538946.0,-994116.0,0,0,0.0,1,1,0.038947872615588186,MEDIUM
C1375063350,1,1524252.125,1524252.125,1524252.125,0.0,228323.4375,228323.4375,0,1,0.0,1,1,0.038935136664230874,MEDIUM
C1338006345,1,1521913.875,1521913.875,1521913.875,0.0,223758.484375,223758.484375,0,1,0.0,1,1,0.038935136664230874,MEDIUM
C1044102577,1,1604650.625,1604650.625,1604650.625,0.0,164260.453125,164260.453125,0,1,0.0,1,1,0.038935136664230874,MEDIUM
C1155701005,1,1098914.5,1098914.5,1098914.5,0.0,1914374.0,1098914.5,0,1,0.0,1,1,0.03892788838672134,MEDIUM
C743363449,1,1776726.625,1776726.625,1776726.625,0.0,109431.8828125,109431.8828125,0,1,0.0,1,1,0.038896193489607045,MEDIUM
C1501405729,1,1862047.25,1862047.25,1862047.25,0.0,73811.0,73811.0,0,1,0.0,1,1,0.03889029505270192,MEDIUM
C825799326,1,1417002.875,1417002.875,1417002.875,0.0,290610.28125,290610.28125,0,1,0.0,1,1,0.03888391748979114,MEDIUM
C992861732,1,1483523.625,1483523.625,1483523.625,0.0,240071.59375,240071.59375,0,1,0.0,1,1,0.03888391748979114,MEDIUM
C751858045,1,1139348.75,1139348.75,1139348.75,0.0,708615.3125,708615.3125,0,1,0.0,1,1,0.03887088103561798,MEDIUM
C1208950141,1,1941222.125,1941222.125,1941222.125,0.0,52442.51171875,52442.51171875,0,1,0.0,1,1,0.03884516576449104,MEDIUM
C571512241,1,1970637.75,1970637.75,1970637.75,0.0,38605.4296875,38605.4296875,0,1,0.0,1,1,0.03884516576449104,MEDIUM
C78950931,1,1327736.75,1327736.75,1327736.75,0.0,311852.0,311852.0,0,1,0.0,1,1,0.03881524374066969,MEDIUM
C408030012,1,2231063.25,2231063.25,2231063.25,0.0,484.0,484.0,0,1,0.0,1,1,0.03877611006020454,MEDIUM
C1553306700,1,1611979.25,1611979.25,1611979.25,0.0,160544.1875,160544.1875,0,1,0.0,1,1,0.0386882022596341,MEDIUM
C1105735719,1,1077245.625,1077245.625,1077245.625,0.0,2226145.75,1077245.625,0,1,0.0,1,1,0.03868095643375247,MEDIUM
C64088445,1,870828.75,870828.75,870828.75,0.0,18967332.0,-870828.0,0,0,0.0,1,1,0.0386797091839981,MEDIUM
C1385875144,1,1968375.5,1968375.5,1968375.5,0.0,30854.140625,30854.140625,0,1,0.0,1,1,0.03859826179128634,MEDIUM
C320800229,1,1966006.625,1966006.625,1966006.625,0.0,30800.0,30800.0,0,1,0.0,1,1,0.03859826179128634,MEDIUM
C127983599,1,1963310.625,1963310.625,1963310.625,0.0,34204.0,34204.0,0,1,0.0,1,1,0.03859826179128634,MEDIUM
C1288855443,1,2225918.5,2225918.5,2225918.5,0.0,376.0,376.0,0,1,0.0,1,1,0.03852922944412107,MEDIUM
C1561850454,1,1227506.0,1227506.0,1227506.0,0.0,338876.0,338876.0,0,1,0.0,1,1,0.03849253950029918,MEDIUM
C1565278719,1,2057137.875,2057137.875,2057137.875,0.0,11027.0,11027.0,0,1,0.0,1,1,0.03848810744191722,MEDIUM
C1871311144,1,2123868.75,2123868.75,2123868.75,0.0,3591.0,3591.0,0,1,0.0,1,1,0.03847803874689559,MEDIUM
C1202216205,1,2048171.375,2048171.375,2048171.375,0.0,24969.0,24969.0,0,1,0.0,1,1,0.038458580939899845,MEDIUM
C2060319406,1,2077201.375,2077201.375,2077201.375,0.0,15173.0,15173.0,0,1,0.0,1,1,0.038458580939899845,MEDIUM
C322724556,1,2051186.75,2051186.75,2051186.75,0.0,20567.0,20567.0,0,1,0.0,1,1,0.038458580939899845,MEDIUM
C1180463704,1,1536210.0,1536210.0,1536210.0,0.0,204745.15625,204745.15625,0,1,0.0,1,1,0.03844135137712834,MEDIUM
C792154617,1,1762716.875,1762716.875,1762716.875,0.0,107555.0,107555.0,0,1,0.0,1,1,0.03840243454201209,MEDIUM
C1008947638,1,1168788.0,1168788.0,1168788.0,0.0,480520.5625,480520.5625,0,1,0.0,1,1,0.03837713920829067,MEDIUM
C555032931,1,2081129.5,2081129.5,2081129.5,0.0,10158.0,10158.0,0,1,0.0,1,1,0.03827792779562533,MEDIUM
C986310840,1,1246557.75,1246557.75,1246557.75,0.0,315471.0,315471.0,0,1,0.0,1,1,0.03824575479797132,MEDIUM
C1659289379,1,2064787.875,2064787.875,2064787.875,0.0,10459.0,10459.0,0,1,0.0,1,1,0.03824132423867088,MEDIUM
C229000936,1,1799840.75,1799840.75,1799840.75,0.0,100805.0,100805.0,0,1,0.0,1,1,0.03823636471076175,MEDIUM
C443760344,1,2149610.75,2149610.75,2149610.75,0.0,2260.0,2260.0,0,1,0.0,1,1,0.03823125894924373,MEDIUM
C766082341,1,2101135.5,2101135.5,2101135.5,0.0,3227.0,3227.0,0,1,0.0,1,1,0.03823125894924373,MEDIUM
C848714230,1,2057599.0,2057599.0,2057599.0,0.0,18287.0,18287.0,0,1,0.0,1,1,0.038211807723577684,MEDIUM
C312930554,1,1600288.875,1600288.875,1600288.875,0.0,160014.0,160014.0,0,1,0.0,1,1,0.03819458398846365,MEDIUM
C176225807,1,1597686.75,1597686.75,1597686.75,0.0,160481.6875,160481.6875,0,1,0.0,1,1,0.03819458398846365,MEDIUM
C1931886676,1,1600826.0,1600826.0,1600826.0,0.0,163024.6875,163024.6875,0,1,0.0,1,1,0.03819458398846365,MEDIUM
C928216643,1,1492473.75,1492473.75,1492473.75,0.0,222083.34375,222083.34375,0,1,0.0,1,1,0.03819458398846365,MEDIUM
C2807495,1,1055388.0,1055388.0,1055388.0,0.0,3658829.75,1055388.0,0,1,0.0,1,1,0.03818734306335059,MEDIUM
C1492583721,1,835196.875,835196.875,835196.875,0.0,19752616.0,-835196.0,0,0,0.0,1,1,0.03818609665718298,MEDIUM
C136387216,1,731974.0625,731974.0625,731974.0625,0.0,23261474.0,-731974.0,0,0,0.0,1,1,0.03817152825066461,MEDIUM
C610177310,1,717083.375,717083.375,717083.375,0.0,23681678.0,-717084.0,0,0,0.0,1,1,0.03817152825066461,MEDIUM
C816383498,1,699074.1875,699074.1875,699074.1875,0.0,24189374.0,-699074.0,0,0,0.0,1,1,0.03817152825066461,MEDIUM
C800053329,1,1474512.25,1474512.25,1474512.25,0.0,227496.296875,227496.296875,0,1,0.0,1,1,0.03814341676894417,MEDIUM
C1634471004,1,1473150.25,1473150.25,1473150.25,0.0,225418.0,225418.0,0,1,0.0,1,1,0.03814341676894417,MEDIUM
C1550276024,1,1952027.0,1952027.0,1952027.0,0.0,32018.0,32018.0,0,1,0.0,1,1,0.03810470435202462,MEDIUM
C901492469,1,1953170.25,1953170.25,1953170.25,0.0,30801.0,30801.0,0,1,0.0,1,1,0.03810470435202462,MEDIUM
C1082353322,1,1220596.5,1220596.5,1220596.5,0.0,344435.375,344435.375,0,1,0.0,1,1,0.03799905356709998,MEDIUM
C783750219,1,1691718.375,1691718.375,1691718.375,0.0,120781.6796875,120781.6796875,0,1,0.0,1,1,0.03798966665595538,MEDIUM
C1524454818,1,1559866.375,1559866.375,1559866.375,0.0,168286.09375,168286.09375,0,1,0.0,1,1,0.03794790006539939,MEDIUM
C475043251,1,1530231.5,1530231.5,1530231.5,0.0,206899.0,206899.0,0,1,0.0,1,1,0.03794790006539939,MEDIUM
C582534960,1,865469.5,865469.5,865469.5,0.0,18795242.0,-865470.0,0,0,0.0,1,1,0.037939415604839044,MEDIUM
C1394043033,1,2313215.5,2313215.5,2313215.5,0.0,0.0,0.0,0,1,0.0,1,1,0.037903628817302804,MEDIUM
C559532730,1,1123689.75,1123689.75,1123689.75,0.0,664934.0625,664934.0625,0,1,0.0,1,1,0.03788373132694245,MEDIUM
C1785954017,1,1104966.5,1104966.5,1104966.5,0.0,909418.625,909418.625,0,1,0.0,1,1,0.037875247613129326,MEDIUM
C848977059,1,1841595.5,1841595.5,1841595.5,0.0,83959.0,83959.0,0,1,0.0,1,1,0.037866534343171554,MEDIUM
C556554940,1,2254744.75,2254744.75,2254744.75,0.0,138.0,138.0,0,1,0.0,1,1,0.0377890885062917,MEDIUM
C1348820561,1,2151189.75,2151189.75,2151189.75,0.0,1797.0,1797.0,0,1,0.0,1,1,0.03773794973510025,MEDIUM
C2067855822,1,1973881.25,1973881.25,1973881.25,0.0,20820.0,20820.0,0,1,0.0,1,1,0.03771851166541618,MEDIUM
C154065654,1,2053512.5,2053512.5,2053512.5,0.0,19951.0,19951.0,0,1,0.0,1,1,0.03771851166541618,MEDIUM
C988946097,1,1503983.125,1503983.125,1503983.125,0.0,204819.0,204819.0,0,1,0.0,1,1,0.03770129957970425,MEDIUM
C594392167,1,1163183.5,1163183.5,1163183.5,0.0,487417.84375,487417.84375,0,1,0.0,1,1,0.037637152545421104,MEDIUM
C524292613,1,2062788.25,2062788.25,2062788.25,0.0,10357.0,10357.0,0,1,0.0,1,1,0.03753804176930642,MEDIUM
C2029071059,1,1202808.25,1202808.25,1202808.25,0.0,413057.0,413057.0,0,1,0.0,1,1,0.03747708980709197,MEDIUM
C664783229,1,1989454.0,1989454.0,1989454.0,0.0,20907.0,20907.0,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C1789123859,1,2043117.125,2043117.125,2043117.125,0.0,24342.0,24342.0,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C2139712106,1,2041228.375,2041228.375,2041228.375,0.0,22185.0,22185.0,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C1336521663,1,2008161.75,2008161.75,2008161.75,0.0,20475.0,20475.0,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C690283451,1,2007222.25,2007222.25,2007222.25,0.0,23334.0,23334.0,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C655745420,1,2035256.75,2035256.75,2035256.75,0.0,24937.16015625,24937.16015625,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C1599198448,1,2024322.25,2024322.25,2024322.25,0.0,23219.0,23219.0,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C1692332799,1,1991828.25,1991828.25,1991828.25,0.0,21794.0,21794.0,0,1,0.0,1,1,0.03747198876712299,MEDIUM
C1759302629,1,961572.9375,961572.9375,961572.9375,0.0,16821384.0,-961572.0,0,0,0.0,1,1,0.037467492629820964,MEDIUM
C2018049596,1,1587030.0,1587030.0,1587030.0,0.0,155471.40625,155471.40625,0,1,0.0,1,1,0.037454782503157036,MEDIUM
C1797912911,1,1736842.375,1736842.375,1736842.375,0.0,112897.0,112897.0,0,1,0.0,1,1,0.03741591829362312,MEDIUM
C1383567584,1,1166400.0,1166400.0,1166400.0,0.0,513354.0,513354.0,0,1,0.0,1,1,0.03739065716570655,MEDIUM
C790019552,1,1092810.5,1092810.5,1092810.5,0.0,1131788.875,1092810.5546875,0,1,0.0,1,1,0.03738217918991671,MEDIUM
C883995702,1,1939442.625,1939442.625,1939442.625,0.0,31105.0,31105.0,0,1,0.0,1,1,0.03736499403744453,MEDIUM
C73832883,1,2094070.875,2094070.875,2094070.875,0.0,4574.0,4574.0,0,1,0.0,1,1,0.037351951276595075,MEDIUM
C1659654442,1,2222774.5,2222774.5,2222774.5,0.0,113.0,113.0,0,1,0.0,1,1,0.03729607835743565,MEDIUM
C714447257,1,2054189.375,2054189.375,2054189.375,0.0,11001.0,11001.0,0,1,0.0,1,1,0.03725502585289864,MEDIUM
C1435041629,1,1038786.3125,1038786.3125,1038786.3125,0.0,376439.1875,376439.1875,1,0,1.0,1,1,0.03722977310323272,MEDIUM
C342524388,1,2029110.0,2029110.0,2029110.0,0.0,23075.0,23075.0,0,1,0.0,1,1,0.0372255492517346,MEDIUM
C649161259,1,1956830.5,1956830.5,1956830.5,0.0,29385.0,29385.0,0,1,0.0,1,1,0.0372255492517346,MEDIUM
C571691458,1,1784492.25,1784492.25,1784492.25,0.0,101904.0,101904.0,0,1,0.0,1,1,0.03716949774328415,MEDIUM
C1620301096,1,1785262.25,1785262.25,1785262.25,0.0,102826.0,102826.0,0,1,0.0,1,1,0.03716949774328415,MEDIUM
C933547567,1,2299990.5,2299990.5,2299990.5,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C1905546275,1,2296738.75,2296738.75,2296738.75,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C861290611,1,2302060.75,2302060.75,2302060.75,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C477331239,1,2310902.25,2310902.25,2310902.25,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C1059241017,1,2309487.5,2309487.5,2309487.5,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C1290500300,1,2301415.25,2301415.25,2301415.25,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C865340901,1,2305997.5,2305997.5,2305997.5,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C226580140,1,2300391.25,2300391.25,2300391.25,0.0,0.0,0.0,0,1,0.0,1,1,0.03716412246663847,MEDIUM
C493186301,1,1477887.0,1477887.0,1477887.0,0.0,206180.765625,206180.765625,0,1,0.0,1,1,0.03715725077928278,MEDIUM
C261477144,1,1470566.5,1470566.5,1470566.5,0.0,206252.015625,206252.015625,0,1,0.0,1,1,0.03715725077928278,MEDIUM
C831554600,1,1153580.25,1153580.25,1153580.25,0.0,615483.5,615483.5,0,1,0.0,1,1,0.03714424515958903,MEDIUM
C1270730507,1,1090957.75,1090957.75,1090957.75,0.0,874068.6875,874068.6875,0,1,0.0,1,1,0.03713577005135538,MEDIUM
C1093223281,1,1096187.25,1096187.25,1096187.25,0.0,1096187.25,1096187.25,0,1,0.0,1,1,0.03713577005135538,MEDIUM
C1527428709,1,1917064.875,1917064.875,1917064.875,0.0,51846.0,51846.0,0,1,0.0,1,1,0.03711859071151946,MEDIUM
C283780849,1,1903391.875,1903391.875,1903391.875,0.0,50573.0,50573.0,0,1,0.0,1,1,0.03711859071151946,MEDIUM
C459557987,1,1457019.375,1457019.375,1457019.375,0.0,241854.0,241854.0,0,1,0.0,1,1,0.03710615633590186,MEDIUM
C689560951,1,789579.0,789579.0,789579.0,0.0,19889568.0,-789580.0,0,0,0.0,1,1,0.03695352547728281,MEDIUM
C1439364704,1,1306011.0,1306011.0,1306011.0,0.0,304976.0,304976.0,0,1,0.0,1,1,0.036893505513897806,MEDIUM
C590103740,1,1102133.875,1102133.875,1102133.875,0.0,1102133.875,1102133.875,0,1,0.0,1,1,0.036889444257221404,MEDIUM
C1436685799,1,1909713.5,1909713.5,1909713.5,0.0,46865.0,46865.0,0,1,0.0,1,1,0.036872270728055656,MEDIUM
C28952332,1,1926452.875,1926452.875,1926452.875,0.0,48855.76171875,48855.76171875,0,1,0.0,1,1,0.036872270728055656,MEDIUM
C1282729330,1,1078885.625,1078885.625,1078885.625,0.0,820236.0,820236.0,0,1,0.0,1,1,0.03685291037788696,MEDIUM
C666003386,1,1085342.375,1085342.375,1085342.375,0.0,789627.1875,789627.1875,0,1,0.0,1,1,0.03685291037788696,MEDIUM
C481755865,1,1179729.25,1179729.25,1179729.25,0.0,444572.1875,444572.1875,0,1,0.0,1,1,0.03673801612252425,MEDIUM
C2068888961,1,2022280.0,2022280.0,2022280.0,0.0,19951.0,19951.0,0,1,0.0,1,1,0.036732920256869916,MEDIUM
C823426808,1,2045711.5,2045711.5,2045711.5,0.0,17863.16015625,17863.16015625,0,1,0.0,1,1,0.036732920256869916,MEDIUM
C39267005,1,2006216.5,2006216.5,2006216.5,0.0,19664.0,19664.0,0,1,0.0,1,1,0.036732920256869916,MEDIUM
C1142701484,1,1576762.875,1576762.875,1576762.875,0.0,157019.09375,157019.09375,0,1,0.0,1,1,0.03671573144633,MEDIUM
C2006837978,1,2275914.5,2275914.5,2275914.5,0.0,0.0,0.0,0,1,0.0,1,1,0.0366715350182395,MEDIUM
C2084384887,1,2273495.5,2273495.5,2273495.5,0.0,0.0,0.0,0,1,0.0,1,1,0.0366715350182395,MEDIUM
C1594463536,1,2277028.25,2277028.25,2277028.25,0.0,0.0,0.0,0,1,0.0,1,1,0.0366715350182395,MEDIUM
C1074433743,1,2265054.0,2265054.0,2265054.0,0.0,0.0,0.0,0,1,0.0,1,1,0.0366715350182395,MEDIUM
